category,categoryId,channelTitle,commentCount,country,description,id,likeCount,publishedAt,tags,title,url,viewCount
sports,24,Finest Trends,9479,US,"Big Mouth Karen RUINS Baseball Game

Source: https://www.tiktok.com/@griswald3/video/6760012109578259718

#shorts #karen #karens #baseball #umpire",VpwpqCDliKk,143839,2025-04-16T00:00:26.000Z,"[Big Mouth Karen RUINS Baseball Game, baseball karens, baseball karen, karen vs umpire, baseball, karen, karens, finest trends, umpire, Karen RUINS Baseball Game]",Big Mouth Karen RUINS Baseball Game,https://www.youtube.com/watch?v=VpwpqCDliKk,2404274
sports,17,Dude Perfect,3494,US,,UvAnYnJDpJc,2656428,2025-04-10T18:43:22.000Z,,NO WAY he actually made it 🤯 @gmgolf,https://www.youtube.com/watch?v=UvAnYnJDpJc,68621492
sports,24,deagzzzshorts,2827,US,The Ending 🥶🥶 #ishowspeed #ronaldo #messi #edit,mLJNuMN6ON0,306047,2025-04-17T14:12:34.000Z,"[ishowspeed, ishowspeed edits, edits]",The Ending 🥶🥶 #ishowspeed #ronaldo #messi #edit,https://www.youtube.com/watch?v=mLJNuMN6ON0,5423480
sports,22,BuzzerBeaters,1639,US,,CQZLEJaZv8Q,237330,2025-04-15T22:04:04.000Z,,Trash talker gets KARMA 🤯,https://www.youtube.com/watch?v=CQZLEJaZv8Q,4991289
sports,26,Stacy Brooks,4327,US,,P0dNWaL6q3s,132472,2025-04-15T22:04:40.000Z,,There's always that one cousin!! #dancing #dance #victory,https://www.youtube.com/watch?v=P0dNWaL6q3s,2107391
sports,22,Kick_Clippers,7117,US,,LUDm3fFYmoo,260325,2025-04-15T10:32:35.000Z,,No way Colby Covington was Speechless after N3on couldn’t Lift this Bar 😳😯,https://www.youtube.com/watch?v=LUDm3fFYmoo,5469552
sports,22,Coach Blue,2725,US,,n-XnwgiqV14,127056,2025-04-12T13:08:24.000Z,,Training for the Avengers. Next level training (Link in bio) #futureavengers #avengers #superhero,https://www.youtube.com/watch?v=n-XnwgiqV14,5423563
sports,23,Jeenie.Weenie,3882,US,,8_LdDIaNjQY,500521,2025-04-16T13:00:14.000Z,,A girl’s favorite sport is ✨RUGBY✨,https://www.youtube.com/watch?v=8_LdDIaNjQY,6389483
sports,17,PingPongMaestros,145,US,,_26CD1P-uRQ,130725,2025-04-16T14:15:41.000Z,,How to make the guy everyone hates quit table tennis #tabletennis #pingpong,https://www.youtube.com/watch?v=_26CD1P-uRQ,2651056
sports,22,Athlete Kingdom,2260,US,,rp6Eb0n2IKY,,2025-04-15T16:10:22.000Z,,How Fast is she ? 🤯🔥 | #olympics #speed #athlete,https://www.youtube.com/watch?v=rp6Eb0n2IKY,1256979
sports,22,youngestclub,4303,US,"#shorts  #viralvideo 

This is the moment when this duo won the gold medal for one of the best duo cheer performances there. To ensure everything goes smoothly a third person is watching them at every step, making sure everything will be fine, and because it's not just about strength and flexibility there should be a lot of trust involved.

Via. (@ashlynpinner) on Insta and (@brandongray_usf) on Insta",VXg71E3HBxk,325381,2025-04-03T21:20:39.000Z,,They Shocked Everyone..,https://www.youtube.com/watch?v=VXg71E3HBxk,8647575
sports,22,Cage Visionaries,4236,US,"Jon Jones is one of the greatest fighters to ever step into the UFC Octagon. Many fans consider him the GOAT. His mindset is both terrifying and brilliant, making him possibly the most complete and dangerous fighter the MMA world has ever seen.

👊 If you enjoyed this video, please leave a like, subscribe, and turn on notifications so you don't miss the next one.

🎙️Source: Joe Rogan (JRE)
------------------------------------------------
We fully respect copyright laws and respond promptly to takedown requests.  
If you believe any content violates your rights, please contact us for immediate resolution.  
This video is made under the guidelines of “Fair Use” — intended for commentary, criticism, education, and transformative storytelling.  
No copyright infringement is intended.
#jonjones #ufc #mma",k30TXNNzyas,250387,2025-04-14T19:36:18.000Z,,Why Everybody Fears Jon Jones,https://www.youtube.com/watch?v=k30TXNNzyas,3944743
sports,22,SMF Boxing,1044,US,"#floydmayweather #mayweather #caneloalvarez #canelo 


This is when mayweather taught a young Canelo Alvarez a boxing lesson. Canelo threw a left hook here to swipe Mayweather's guard away, leaving his face exposed so he can land a right hand. but Mayweather was already ahead of the curve, using his shoulder roll to deflect Canelo's right hand, then came back with a right hand of his own that landed cleanly.",4iTGoCbEMnY,57500,2025-04-11T23:10:43.000Z,,When Mayweather Schooled a Young Canelo,https://www.youtube.com/watch?v=4iTGoCbEMnY,1434671
sports,22,ElevateXQ,1568,US,"Boy With Cerebral Palsy Wins His Last Wrestling Match❤️‍🩹
#wholesome #shorts #disability #wrestling #cerebralpalsy #emotional

Fair Use Disclaimer

This video is for educational and transformative purposes, falling under the Fair Use Doctrine (17 U.S.C. §107). It provides original commentary, critique, and a thoughtful revision, contributing added value beyond the original sources.",c6g4DgPbKu8,,2025-04-16T16:31:35.000Z,,Boy With Cerebral Palsy Wins His Last Wrestling Match❤️‍🩹,https://www.youtube.com/watch?v=c6g4DgPbKu8,2886412
sports,17,NBA,6783,US,"The Timberwolves ended the game on a 16-4 run to defeat the Lakers, 117-95. The Timberwolves were led by the 25 points and 9 rebounds and 3 three pointers from Jaden McDaniels, as Naz Reid (23 points) and Anthony Edwards (22 points, 9 assists) combined to add 45 points. The Timberwolves knocked down a Playoff franchise record 21 3PM in the win. The Lakers were led by Luka Dončić, who had 37 points and 8 rebounds and 5 three pointers. The Timberwolves lead the series 1-0.

Never miss a moment with the latest news, trending stories and highlights to bring you closer to your favorite players and teams.
Download now ➡ https://nba.smart.link/NBAApp-YTDes

Subscribe to the NBA: https://on.nba.com/2JX5gSN",9mEhaQQ0C8Y,27042,2025-04-20T03:22:07.000Z,"[Basketball, G League, NBA, game-0042400161]","#6 TIMBERWOLVES at #3 LAKERS | FULL GAME 1 HIGHLIGHTS | April 19, 2025",https://www.youtube.com/watch?v=9mEhaQQ0C8Y,2691532
sports,24,Jaye,832,US,"#shorts #sports #viralvideo 

It was worth it!

Cred: (@berrics) on IG",aEFlDP7cBZ8,406956,2025-04-12T20:04:27.000Z,,He Clutched Up!(@berrics),https://www.youtube.com/watch?v=aEFlDP7cBZ8,11615487
sports,17,Twin Athletics LA,645,US,,mZnVS9Can_k,,2025-04-16T20:25:06.000Z,,POV: 100m Sprint 🚀,https://www.youtube.com/watch?v=mZnVS9Can_k,3110457
sports,22,Kickclipplug,3789,US,#adinross  #islandboys  #oblivion  #fyp  #viralshorts,kizCy0PbcuQ,279712,2025-04-13T01:31:32.000Z,,Oblivion thanks his family and Mexico while the Island Boy’s were CRASHING OUT after their loss 😭 😭,https://www.youtube.com/watch?v=kizCy0PbcuQ,4833032
sports,22,Chiong Minniear,1191,US,,_bf6wpOH9kI,348747,2025-04-11T06:35:48.000Z,,The Truth About Anthony Mackie Stopping Playing Football#shorts #AnthonyMackie,https://www.youtube.com/watch?v=_bf6wpOH9kI,5373146
sports,22,mind Bytecast ,800,US,,m3boLZ8MiBA,77661,2025-04-19T12:31:14.000Z,,Joe Rogan reacts to Izzy revenge from Pereira's son.,https://www.youtube.com/watch?v=m3boLZ8MiBA,1253500
sports,22,Bat Flipped,730,US,Source: Bleacher Report,e4PMTuAMgi4,61579,2025-04-18T21:29:10.000Z,,Why Jazz Signed To Jordan,https://www.youtube.com/watch?v=e4PMTuAMgi4,1092991
sports,22,Fight Plot,462,US,"Rodtang’s DIRTY Revenge on Mighty Mouse 😈🥊

Thank you so much for watching this video! 👀 
If you enjoyed it, consider subscribing🤝",CYmnXu0lUlA,422607,2025-04-14T20:46:45.000Z,,Rodtang’s DIRTY Revenge on Mighty Mouse 😈🥊,https://www.youtube.com/watch?v=CYmnXu0lUlA,5275595
sports,22,Stat Padding,262,US,,mEl56fb27lk,68476,2025-04-18T12:01:24.000Z,,The Clippers could've had Kobe... #kobebryant,https://www.youtube.com/watch?v=mEl56fb27lk,1406717
sports,22,BucketsDaily,2886,US,,FLJYCnm9aHI,305115,2025-04-11T00:50:10.000Z,,WNBA Player Loses To Male D3 Player!,https://www.youtube.com/watch?v=FLJYCnm9aHI,6049446
sports,22,ActiveBlast,363,US,Credits: @zwarteduivels on Instagram,cYWBaP6YDN0,89162,2025-04-17T13:45:40.000Z,,Should This Count? ⚽ (@zwarteduivels),https://www.youtube.com/watch?v=cYWBaP6YDN0,3691099
sports,17,CBS Sports Golazo - Europe,5204,US,"Man. United and Lyon were all action in the opening leg as both scored a pair of goals to set up an evenly balanced deciding leg.

#UEL #UEFA #Lyon #ManUnited

Stream every UEFA Champions League match live on Paramount+: http://bit.ly/UCLonParamount

Watch all the extended highlights from the UEFA Champions League HERE: http://bit.ly/ChampionsLeagueExtendedHighlights 

Watch the epic UCL punditry from Thierry Henry, Micah Richards, and Jamie Carragher HERE: http://bit.ly/CBSSportsGolazo

Follow us across our social media! 
○ TWITTER: http://twitter.com/CBSSportsGolazo
○ FACEBOOK: http://facebook.com/CBSSportsGolazo/
○ INSTAGRAM: http://instagram.com/cbssportsgolazo
○ TIK TOK: http://tiktok.com/@cbssportsgolazo

Subscribe to our other CBS Sports Golazo channels!
○ CBS SPORT GOLAZO - EUROPE: http://bit.ly/CBSSportsGolazoEurope
○ ATTACKING THIRD: http://bit.ly/AttackingThird
○ CBS Sports Golazo – Asia: http://bit.ly/CBSSportsGolazoAsia

Home of Serie A, NWSL, Concacaf Men's and Women's Nations League and World Cup Qualifiers, Argentina’s Liga Profesional de Fútbol, Brazil’s Campeonato Brasileirão Série A and UEFA men’s club competitions including the Europa League, Europa Conference League and... 🎶 THE CHAAAMPIONSSS 🎶",9OPyZMVBO9o,27477,2025-04-17T22:13:25.000Z,,Man. United vs. Lyon: Extended Highlights | UEL Quarter-final Leg 2 | CBS Sports Golazo - Europe,https://www.youtube.com/watch?v=9OPyZMVBO9o,1672812
sports,22,DBall,324,US,,lcrwjlrflt4,149799,2025-04-14T14:01:06.000Z,,Kobe Bryant was not human #nba #basketball,https://www.youtube.com/watch?v=lcrwjlrflt4,2659026
sports,17,backwardks,59,US,,NH1vqmM-E2c,10968,2025-04-20T22:05:42.000Z,,Kid has PERFECT two-strike approach 😂,https://www.youtube.com/watch?v=NH1vqmM-E2c,619315
sports,17,NBA Explained,1293,US,,DvKKfogiBfY,,2025-04-21T18:47:04.000Z,,Anthony Edwards Trash Talks Lakers Fans While Defending Rudy Gobert,https://www.youtube.com/watch?v=DvKKfogiBfY,655169
